model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.6844655423280424,0.7282123015873015,0.575,0.36975,0.4166666666666666,0.7550833333333334,0.292,0.8718333333333333,0.17,0.999
bge-large,recent,comments_file_w1000_recent,comments,file,w1000,0.1523430248891055,0.2727539682539682,0.19,0.0817281448474847,0.15,0.150477702657781,0.121,0.1946826336755388,0.08,0.24365637367333
bge-large,recent,comments_module_w1000_recent,comments,module,w1000,0.7085407407407408,0.7508432539682539,0.605,0.4005833333333333,0.42,0.7652500000000001,0.291,0.8720833333333334,0.17,0.999
bge-large,recent,title_file_all_recent,title,file,all,0.0633296155383777,0.1237341269841269,0.07,0.0279583333333333,0.065,0.0668941589811155,0.051,0.0735735183744454,0.0464999999999999,0.1367368510448899
bge-large,recent,title_module_all_recent,title,module,all,0.4383813492063491,0.4735337301587302,0.24,0.1870833333333333,0.25,0.4884999999999999,0.225,0.6856666666666666,0.153,0.9213333333333332
bge-large,recent,desc_file_all_recent,desc,file,all,0.0896777613101932,0.1936746031746032,0.12,0.0426359063419418,0.0966666666666666,0.0825151189956026,0.088,0.1299422494417418,0.0635,0.172345434357388
bge-large,recent,desc_module_all_recent,desc,module,all,0.5320654100529101,0.6151170634920635,0.43,0.261,0.3383333333333332,0.6225833333333334,0.24,0.7229166666666665,0.156,0.9169166666666666
bge-large,recent,comments_file_all_recent,comments,file,all,0.1302632529624354,0.2697539682539682,0.17,0.0607253080056772,0.1416666666666666,0.1460009181072062,0.115,0.1835975982084124,0.0825,0.2515931324798036
bge-large,recent,comments_module_all_recent,comments,module,all,0.5179771825396826,0.5983948412698412,0.41,0.2576666666666666,0.3066666666666666,0.5730000000000001,0.234,0.7179166666666668,0.1565,0.9269166666666666
bge-large,modn,title_file_w100_modn,title,file,w100,0.0605758610318481,0.1590119047619047,0.125,0.0380911709221314,0.0833333333333333,0.0615561459570882,0.06,0.0648415809484837,0.042,0.0883131367187419
bge-large,modn,title_module_w100_modn,title,module,w100,0.4671800595238095,0.5517103174603175,0.315,0.1885,0.3316666666666667,0.5759166666666666,0.26,0.7205833333333334,0.1595,0.8829166666666666
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0529463884621356,0.1466587301587301,0.11,0.0266918945449138,0.0783333333333333,0.0584017884107682,0.057,0.0703866156452448,0.039,0.0877684257332005
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.5156748015873016,0.6077936507936507,0.39,0.2353333333333333,0.3433333333333334,0.5978333333333333,0.275,0.7615833333333333,0.1595,0.8829166666666666
bge-large,modn,comments_file_w100_modn,comments,file,w100,0.0564925747307501,0.143345238095238,0.105,0.0285119866692447,0.0799999999999999,0.062213798108858,0.059,0.0691501727219544,0.037,0.0930175969643786
bge-large,modn,comments_module_w100_modn,comments,module,w100,0.5203714285714285,0.6166805555555556,0.415,0.2559166666666666,0.335,0.5724166666666667,0.271,0.7429166666666667,0.1595,0.8829166666666666
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.0955669567816281,0.18175,0.13,0.0584905913978494,0.0933333333333333,0.095642103863878,0.077,0.1167166359653284,0.0559999999999999,0.150455985592439
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.4972011243386243,0.5795317460317461,0.41,0.2571666666666667,0.285,0.4857499999999999,0.2319999999999999,0.6418333333333334,0.1715,0.922
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0956007906344223,0.2165119047619048,0.155,0.0633177559000139,0.1033333333333333,0.0985440084407826,0.085,0.1099031948753547,0.064,0.151915273583931
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.5069729497354497,0.57625,0.38,0.2385,0.295,0.5185,0.241,0.6582499999999999,0.1805,0.9638333333333334
bge-large,modn,comments_file_w1000_modn,comments,file,w1000,0.1014603539261125,0.2194464285714285,0.145,0.060681247963506,0.1116666666666666,0.1008846342093495,0.096,0.1228393966678676,0.0685,0.1623757646010097
bge-large,modn,comments_module_w1000_modn,comments,module,w1000,0.5016851851851851,0.5859305555555555,0.405,0.2436666666666666,0.2933333333333333,0.5180833333333333,0.235,0.6514166666666666,0.1785,0.948
bge-large,modn,title_file_all_modn,title,file,all,0.1194105309635948,0.2309900793650793,0.155,0.0521287238975857,0.1233333333333333,0.1126515869893107,0.11,0.150165841785473,0.0865,0.2259595103011668
bge-large,modn,title_module_all_modn,title,module,all,0.3854274801587302,0.4805595238095238,0.305,0.1863333333333333,0.2183333333333333,0.3830833333333333,0.1959999999999999,0.5523333333333332,0.143,0.8036666666666666
bge-large,modn,desc_file_all_modn,desc,file,all,0.1477472935715413,0.2874484126984126,0.18,0.0618413468334161,0.1616666666666666,0.1308742940629436,0.152,0.1861305145262942,0.1245,0.2776705532751332
bge-large,modn,desc_module_all_modn,desc,module,all,0.3999823412698413,0.5127123015873016,0.335,0.1819166666666666,0.25,0.4184999999999999,0.2,0.55925,0.1505,0.8256666666666667
bge-large,modn,comments_file_all_modn,comments,file,all,0.1609363254008097,0.3171686507936508,0.225,0.0745589172108101,0.1783333333333333,0.1353899481015738,0.165,0.203498653556278,0.1295,0.2804469358695667
bge-large,modn,comments_module_all_modn,comments,module,all,0.4159365079365079,0.5346845238095238,0.37,0.1971666666666666,0.24,0.4104166666666667,0.207,0.5814999999999999,0.155,0.8491666666666667
